Time,Open,High,Low,Latest,Change,%Change,Volume
"2025-10-06 10:15",98.069,98.111,98.062,98.109,0.034,+0.03%,0
"2025-10-06 10:00",98.062,98.076,98.031,98.075,0.013,+0.01%,0
"2025-10-06 09:45",98.115,98.127,98.054,98.062,-0.053,-0.05%,0
"2025-10-06 09:30",98.177,98.197,98.115,98.115,-0.062,-0.06%,0
"2025-10-06 09:15",98.155,98.201,98.148,98.177,0.022,+0.02%,0
"2025-10-06 09:00",98.178,98.195,98.124,98.155,-0.023,-0.02%,0
"2025-10-06 08:45",98.191,98.2,98.149,98.178,-0.012,-0.01%,0
"2025-10-06 08:30",98.26,98.291,98.189,98.19,-0.069,-0.07%,0
"2025-10-06 08:15",98.231,98.269,98.214,98.259,0.027,+0.03%,0
"2025-10-06 08:00",98.241,98.246,98.199,98.232,-0.01,-0.01%,0
"2025-10-06 07:45",98.287,98.29,98.232,98.242,-0.046,-0.05%,0
"2025-10-06 07:30",98.309,98.319,98.268,98.288,-0.02,-0.02%,0
"2025-10-06 07:15",98.311,98.335,98.292,98.308,-0.004,0.00%,0
"2025-10-06 07:00",98.376,98.383,98.272,98.312,-0.064,-0.07%,0
"2025-10-06 06:45",98.364,98.391,98.358,98.376,0.012,+0.01%,0
"2025-10-06 06:30",98.37,98.377,98.343,98.364,-0.006,-0.01%,0
"2025-10-06 06:15",98.419,98.427,98.37,98.37,-0.049,-0.05%,0
"2025-10-06 06:00",98.431,98.477,98.414,98.419,-0.013,-0.01%,0
"2025-10-06 05:45",98.44,98.464,98.42,98.432,-0.008,-0.01%,0
"2025-10-06 05:30",98.442,98.451,98.43,98.44,-0.001,0.00%,0
"2025-10-06 05:15",98.471,98.487,98.441,98.441,-0.031,-0.03%,0
"2025-10-06 05:00",98.412,98.499,98.409,98.472,0.061,+0.06%,0
"2025-10-06 04:45",98.477,98.481,98.405,98.411,-0.066,-0.07%,0
"2025-10-06 04:30",98.43,98.477,98.404,98.477,0.047,+0.05%,0
"2025-10-06 04:15",98.419,98.445,98.407,98.43,0.01,+0.01%,0
"2025-10-06 04:00",98.399,98.463,98.389,98.42,0.021,+0.02%,0
"2025-10-06 03:45",98.348,98.405,98.326,98.399,0.051,+0.05%,0
"2025-10-06 03:30",98.399,98.411,98.346,98.348,-0.051,-0.05%,0
"2025-10-06 03:15",98.456,98.488,98.397,98.399,-0.058,-0.06%,0
"2025-10-06 03:00",98.385,98.476,98.375,98.457,0.072,+0.07%,0
"2025-10-06 02:45",98.368,98.397,98.315,98.385,0.022,+0.02%,0
"2025-10-06 02:30",98.125,98.363,98.114,98.363,0.238,+0.24%,0
"2025-10-06 02:15",98.169,98.188,98.12,98.125,-0.044,-0.04%,0
"2025-10-06 02:00",98.225,98.243,98.15,98.169,-0.055,-0.06%,0
"2025-10-06 01:45",98.196,98.264,98.195,98.224,0.028,+0.03%,0
"2025-10-06 01:30",98.145,98.205,98.136,98.196,0.051,+0.05%,0
"2025-10-06 01:15",98.193,98.2,98.144,98.145,-0.047,-0.05%,0
"2025-10-06 01:00",98.126,98.212,98.095,98.192,0.066,+0.07%,0
"2025-10-06 00:45",98.14,98.149,98.122,98.126,-0.014,-0.01%,0
"2025-10-06 00:30",98.131,98.157,98.13,98.14,0.009,+0.01%,0
"2025-10-06 00:15",98.13,98.144,98.114,98.131,0.001,0.00%,0
"2025-10-06 00:00",98.112,98.13,98.076,98.13,0.018,+0.02%,0
"2025-10-05 23:45",98.091,98.114,98.076,98.112,0.021,+0.02%,0
"2025-10-05 23:30",98.069,98.102,98.064,98.091,0.022,+0.02%,0
"2025-10-05 23:15",98.082,98.102,98.053,98.069,-0.013,-0.01%,0
"2025-10-05 23:00",98.058,98.09,98.026,98.082,0.024,+0.02%,0
"2025-10-05 22:45",98.018,98.067,98.015,98.058,0.041,+0.04%,0
"2025-10-05 22:30",98.021,98.026,98.009,98.017,-0.004,0.00%,0
"2025-10-05 22:15",98.028,98.034,98.021,98.021,-0.007,-0.01%,0
"2025-10-05 22:00",98.026,98.03,98.003,98.028,0.004,0.00%,0
"2025-10-05 21:45",98.031,98.033,98.007,98.024,-0.008,-0.01%,0
"2025-10-05 21:30",98.012,98.032,98.001,98.032,0.02,+0.02%,0
"2025-10-05 21:15",98.02,98.027,98.003,98.012,-0.008,-0.01%,0
"2025-10-05 21:00",98.038,98.04,98.016,98.02,-0.019,-0.02%,0
"2025-10-05 20:45",98.078,98.079,98.033,98.039,-0.039,-0.04%,0
"2025-10-05 20:30",98.122,98.124,98.06,98.078,-0.044,-0.04%,0
"2025-10-05 20:15",98.085,98.134,98.062,98.122,0.036,+0.04%,0
"2025-10-05 20:00",98.088,98.114,98.075,98.086,-0.002,0.00%,0
"2025-10-05 19:45",98.139,98.139,98.074,98.088,-0.051,-0.05%,0
"2025-10-05 19:30",98.123,98.144,98.111,98.139,0.016,+0.02%,0
"2025-10-05 19:15",98.113,98.131,98.088,98.123,0.01,+0.01%,0
"2025-10-05 19:00",98.078,98.126,98.061,98.113,0.003,0.00%,0
"2025-10-05 18:45",98.11,98.13,98.102,98.11,0,0.00%,0
"2025-10-05 18:30",98.099,98.132,98.098,98.11,0.01,+0.01%,0
"2025-10-05 18:15",98.081,98.111,98.061,98.1,0.018,+0.02%,0
"2025-10-05 18:00",98.063,98.106,98.057,98.082,0.018,+0.02%,0
"2025-10-05 17:45",98.052,98.072,98.052,98.064,0.012,+0.01%,0
"2025-10-05 17:30",98.033,98.064,98.026,98.052,0.02,+0.02%,0
"2025-10-05 17:15",98.054,98.07,98.025,98.032,-0.023,-0.02%,0
"2025-10-05 17:00",97.957,98.065,97.957,98.055,0.343,+0.35%,0
"Downloaded from Barchart.com as of 01-22-2026 12:32pm CST"
